45293,14,40,2070.3,6
45293,14,45,2070.5,6
45293,14,50,2069.8,6
45293,14,55,2069.6,6
45293,15,0,2069.7,6
45293,15,5,2069.4,6
45293,15,10,2070,6
45293,15,15,2069.6,6
45293,15,20,2069.7,6
45293,15,25,2069.4,6
45293,15,30,2068.4,6
45293,15,35,2068.1,6
45293,15,40,2067.9,6
45293,15,45,2067.9,6
45293,15,50,2067.9,6
45293,15,55,2067.8,6
45293,16,0,2067.3,6
45293,16,5,2067.7,6
45293,16,10,2067.3,6
45293,16,15,2067.7,6
45293,16,20,2067.4,6
45293,16,25,2067.4,6
45293,16,30,2067.2,6
45293,16,35,2067.4,6
45293,16,40,2067.2,6
45293,16,45,2067.4,6
45293,16,50,2067.7,6
45293,16,55,2067.7,6
45293,17,0,2067.6,6
45293,17,5,2067.6,6
45293,17,10,2067.6,6
45293,17,15,2067.6,6
45293,17,20,2067.6,6
45293,17,25,2067.6,6
45293,17,30,2067.6,6
45293,17,35,2067.6,6
45293,17,40,2067.6,6
45293,17,45,2067.6,6
45293,17,50,2067.6,6
45293,17,55,2067.6,6
45293,18,0,2067.6,6
45293,18,5,2067.6,6
45293,18,10,2067.5,6
45293,18,15,2067.5,6
45293,18,20,2067.4,6
45293,18,25,2067.2,6
45293,18,30,2067.7,6
45293,18,35,2067.7,6
45293,18,40,2067.5,6
45293,18,45,2067.7,6
45293,18,50,2068,6
45293,18,55,2067.7,6
45293,19,0,2067.9,6
45293,19,5,2067.6,6
45293,19,10,2068.2,6
45293,19,15,2069.2,6
45293,19,20,2068.7,6
45293,19,25,2070,6
45293,19,30,2070.3,6
45293,19,35,2069.1,6
45293,19,40,2069.5,6
45293,19,45,2068.9,6
45293,19,50,2069.2,6
45293,19,55,2069.2,6
45293,20,0,2068.6,6
45293,20,5,2069.1,6
45293,20,10,2069.5,6
45293,20,15,2070.7,6
45293,20,20,2069,6
45293,20,25,2068.5,6
45293,20,30,2069.7,6
45293,20,35,2069.8,6
45293,20,40,2069.5,6
45293,20,45,2069.6,6
45293,20,50,2069.7,6
45293,20,55,2070.4,6
45293,21,0,2070.6,6
45293,21,5,2071.1,6
45293,21,10,2071.6,6
45293,21,15,2072.3,6
45293,21,20,2071.5,6
45293,21,25,2071.7,6
45293,21,30,2072.3,6
45293,21,35,2072.8,6
45293,21,40,2073,6
45293,21,45,2072.8,6
45293,21,50,2073.1,6
45293,21,55,2072.3,6
45293,22,0,2072.9,6
45293,22,5,2073.5,6
45293,22,10,2072.4,6
45293,22,15,2072,6
45293,22,20,2072,6
45293,22,25,2071.8,6
45293,22,30,2071.9,6
45293,22,35,2072.2,6
45293,22,40,2073.1,6
45293,22,45,2073.4,6
45293,22,50,2073.2,6
45293,22,55,2073,6
45293,23,0,2073.4,6
45293,23,5,2072.9,6
45293,23,10,2073.2,6
45293,23,15,2073.1,6
45293,23,20,2073.2,6
45293,23,25,2073.1,6
45293,23,30,2073.3,6
45293,23,35,2073.5,6
45293,23,40,2073.2,6
45293,23,45,2073.3,6
45293,23,50,2073.2,6
45293,23,55,2073,6
45294,0,0,2073,6
45294,0,5,2072.4,6
45294,0,10,2072.5,6
45294,0,15,2072.1,6
45294,0,20,2072.1,6
45294,0,25,2072.2,6
45294,0,30,2071.8,6
45294,0,35,2073,6
45294,0,40,2073.6,6
45294,0,45,2073.2,6
45294,0,50,2072.8,6
45294,0,55,2072.6,6
45294,1,0,2072.2,6
45294,1,5,2072.4,6
45294,1,10,2072.8,6
45294,1,15,2073.4,6
45294,1,20,2073,6
45294,1,25,2072.2,6
45294,1,30,2072.8,6
45294,1,35,2072.7,6
45294,1,40,2073,6
45294,1,45,2072.4,6
45294,1,50,2072.8,6
45294,1,55,2072.9,6
45294,2,0,2072.4,6
45294,2,5,2070.6,6
45294,2,10,2071.4,6
45294,2,15,2070.4,6
45294,2,20,2069.9,6
45294,2,25,2069.7,6
45294,2,30,2069.8,6
45294,2,35,2070.1,6
45294,2,40,2070.3,6
45294,2,45,2071.5,6
45294,2,50,2071.1,6
45294,2,55,2071.8,6
45294,3,0,2071.2,6
45294,3,5,2071,6
45294,3,10,2072,6
45294,3,15,2071.9,6
45294,3,20,2070.7,6
45294,3,25,2069.9,6
45294,3,30,2068.9,6
45294,3,35,2069.1,6
45294,3,40,2069.3,6
45294,3,45,2069.9,6
45294,3,50,2068.1,6
45294,3,55,2068.1,6
45294,4,0,2068.2,6
45294,4,5,2068.2,6
45294,4,10,2067.2,6
45294,4,15,2066.6,6
45294,4,20,2066.7,6
45294,4,25,2066.7,6
45294,4,30,2067,4
45294,4,35,2066.7,4
